Unnamed: 0,url,id,titulo,data
0.0,https://www.youtube.com/watch?v=azjU-Sve1cg,azjU-Sve1cg,Posse do Lula (2003),2022-08-24 20:02:27.431872
,https://www.youtube.com/watch?v=azjU-Sve1cg,azjU-Sve1cg,Discurso de posse do presidente Lula (2003) ,2022-08-24 20:09:56.552295
,https://www.youtube.com/watch?v=azjU-Sve1cg,azjU-Sve1cg,Discurso de posse do presidente Lula (2003) ,2022-08-24 20:10:00.987138
